"SAMPLEID","StationCode","SiteDate","PerSampID","RepNum","taxacount","BC_1.pt","BC_2.pt","BC_3.pt","BC_4.pt","BC_5.pt","TROPHIC_1.pt","TROPHIC_2.pt","TROPHIC_3.pt","TROPHIC_4.pt","TROPHIC_5.pt","TROPHIC_6.pt","TROPHIC_7.pt","SAP_1.pt","SAP_2.pt","SAP_3.pt","SAP_4.pt","SAP_5.pt","PT_1.pt","PT_2.pt","PT_3.pt","PT_4.pt","PT_5.pt","O_1.pt","O_2.pt","O_3.pt","O_4.pt","O_5.pt","SALINITY_1.pt","SALINITY_2.pt","SALINITY_3.pt","SALINITY_4.pt","Bahls_1.pt","Bahls_2.pt","Bahls_3.pt","LOW_P.pt","HIGH_P.pt","LOW_N.pt","HIGH_N.pt","BENTHIC_HABIT.pt","SESTONIC_HABIT.pt","N_FIXER.pt","NON_N_FIXER.pt","NON_MOTILE.pt","WEAKLY_MOTILE.pt","SLIGHTLY_MOTILE.pt","MODERATELY_MOTILE.pt","HIGHLY_MOTILE.pt","VERY_SMALL.pt","SMALL.pt","MEDIUM.pt","BIG.pt","VERY_BIG.pt","ACHNANTHIDIUM.pt","ACHNANTHIDIAE.pt","BACILLARIACEAE.pt","NAVICULA.pt","STALKED.pt","ADNATE.pt","HIGHLY_MOTILE.1.pt","ARAPHID.pt","CENTRIC.pt"
"312_0","WB0324","WB0324_2009_8_25",312,0,43,0.0697674418604651,0.0697674418604651,0.186046511627907,0.372093023255814,0.209302325581395,0,0,0.0465116279069767,0.0697674418604651,0.465116279069767,0.0697674418604651,0.0930232558139535,0.0232558139534884,0.232558139534884,0.255813953488372,0.162790697674419,0.0465116279069767,0.116279069767442,0.116279069767442,0.0697674418604651,0.116279069767442,0.0697674418604651,0.13953488372093,0.116279069767442,0.232558139534884,0.0930232558139535,0.0232558139534884,0.0232558139534884,0.604651162790698,0.13953488372093,0.0465116279069767,0.13953488372093,0.186046511627907,0.13953488372093,0.13953488372093,0.348837209302326,0.116279069767442,0.558139534883721,0.930232558139535,0.0697674418604651,0,1,0.162790697674419,0.0697674418604651,0.27906976744186,0.302325581395349,0.186046511627907,0.186046511627907,0.488372093023256,0.116279069767442,0.0697674418604651,0,0.0465116279069767,0.13953488372093,0.162790697674419,0.116279069767442,0.162790697674419,0.186046511627907,0.395348837209302,0.116279069767442,0.0465116279069767
"313_0","WB0323","WB0323_2009_8_26",313,0,51,0.0588235294117647,0.117647058823529,0.274509803921569,0.392156862745098,0.0784313725490196,0.0196078431372549,0,0.0392156862745098,0.0980392156862745,0.352941176470588,0.0196078431372549,0.176470588235294,0.0588235294117647,0.352941176470588,0.235294117647059,0.0588235294117647,0.0196078431372549,0.0588235294117647,0.0588235294117647,0.0392156862745098,0.196078431372549,0.0588235294117647,0.235294117647059,0.176470588235294,0.196078431372549,0.0588235294117647,0,0.0196078431372549,0.666666666666667,0.0980392156862745,0.0196078431372549,0.0980392156862745,0.156862745098039,0.294117647058824,0.156862745098039,0.235294117647059,0.215686274509804,0.333333333333333,0.980392156862745,0.0196078431372549,0.0196078431372549,0.980392156862745,0.137254901960784,0.0392156862745098,0.254901960784314,0.372549019607843,0.196078431372549,0.215686274509804,0.333333333333333,0.254901960784314,0.0588235294117647,0,0.0392156862745098,0.0784313725490196,0.215686274509804,0.156862745098039,0.0980392156862745,0.117647058823529,0.490196078431373,0.117647058823529,0.0196078431372549
"313_1","WB0323","WB0323_2009_8_26_Rep",313,1,72,0.0833333333333333,0.166666666666667,0.277777777777778,0.347222222222222,0.138888888888889,0.0138888888888889,0.0416666666666667,0.0416666666666667,0.166666666666667,0.388888888888889,0.0416666666666667,0.111111111111111,0.125,0.388888888888889,0.236111111111111,0.0555555555555556,0.0277777777777778,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.138888888888889,0.111111111111111,0.236111111111111,0.208333333333333,0.222222222222222,0.0555555555555556,0,0.0694444444444444,0.694444444444444,0.0972222222222222,0.0277777777777778,0.0694444444444444,0.194444444444444,0.291666666666667,0.111111111111111,0.236111111111111,0.180555555555556,0.333333333333333,0.944444444444444,0.0555555555555556,0.0138888888888889,0.986111111111111,0.208333333333333,0.0277777777777778,0.166666666666667,0.347222222222222,0.25,0.166666666666667,0.375,0.222222222222222,0.0833333333333333,0,0.0138888888888889,0.0555555555555556,0.236111111111111,0.138888888888889,0.111111111111111,0.0833333333333333,0.513888888888889,0.166666666666667,0.0416666666666667
"314_0","WB0322","WB0322_2009_8_27",314,0,64,0.0625,0.15625,0.28125,0.328125,0.171875,0,0,0.046875,0.171875,0.390625,0.03125,0.125,0.0625,0.421875,0.234375,0.078125,0.03125,0.0625,0.0625,0.046875,0.140625,0.125,0.203125,0.21875,0.21875,0.0625,0.015625,0.015625,0.703125,0.109375,0.03125,0.078125,0.171875,0.234375,0.109375,0.25,0.1875,0.375,0.953125,0.046875,0.015625,0.984375,0.21875,0.03125,0.21875,0.3125,0.21875,0.25,0.375,0.1875,0.09375,0,0.03125,0.09375,0.25,0.125,0.109375,0.109375,0.453125,0.1875,0.03125
"315_0","WB0321","WB0321_2009_8_28",315,0,55,0.181818181818182,0.109090909090909,0.290909090909091,0.290909090909091,0.109090909090909,0.0363636363636364,0.0181818181818182,0.0181818181818182,0.2,0.345454545454545,0.0181818181818182,0.145454545454545,0.109090909090909,0.4,0.127272727272727,0.0727272727272727,0.0181818181818182,0.0545454545454545,0.0545454545454545,0,0.163636363636364,0.127272727272727,0.181818181818182,0.272727272727273,0.127272727272727,0.0545454545454545,0.0181818181818182,0.0727272727272727,0.690909090909091,0.109090909090909,0,0.0545454545454545,0.127272727272727,0.309090909090909,0.109090909090909,0.145454545454545,0.181818181818182,0.309090909090909,0.963636363636364,0.0363636363636364,0.0545454545454545,0.945454545454545,0.218181818181818,0.0363636363636364,0.236363636363636,0.327272727272727,0.181818181818182,0.2,0.436363636363636,0.2,0.109090909090909,0,0.0181818181818182,0.127272727272727,0.163636363636364,0.109090909090909,0.127272727272727,0.145454545454545,0.418181818181818,0.181818181818182,0.0363636363636364
"316_0","SR0062","SR0062_2009_9_2",316,0,45,0.0444444444444444,0.177777777777778,0.266666666666667,0.444444444444444,0.0666666666666667,0,0.0222222222222222,0,0.222222222222222,0.422222222222222,0.0444444444444444,0.111111111111111,0.0888888888888889,0.4,0.2,0.0444444444444444,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.0888888888888889,0.2,0.0666666666666667,0.155555555555556,0.244444444444444,0.222222222222222,0.0444444444444444,0,0.0222222222222222,0.711111111111111,0.111111111111111,0.0222222222222222,0.0444444444444444,0.244444444444444,0.333333333333333,0.133333333333333,0.244444444444444,0.177777777777778,0.422222222222222,0.955555555555556,0.0444444444444444,0.0444444444444444,0.955555555555556,0.222222222222222,0.0222222222222222,0.155555555555556,0.377777777777778,0.222222222222222,0.2,0.422222222222222,0.2,0.177777777777778,0,0.0222222222222222,0.0888888888888889,0.133333333333333,0.177777777777778,0.0888888888888889,0.133333333333333,0.488888888888889,0.177777777777778,0.0444444444444444
"317_0","SR0063","SR0063_2009_9_3",317,0,46,0.0869565217391304,0.130434782608696,0.347826086956522,0.304347826086957,0.130434782608696,0.0217391304347826,0,0.0217391304347826,0.173913043478261,0.347826086956522,0.0434782608695652,0.152173913043478,0.0434782608695652,0.478260869565217,0.0869565217391304,0.108695652173913,0.0217391304347826,0.0652173913043478,0.0217391304347826,0.0217391304347826,0.195652173913043,0.0869565217391304,0.130434782608696,0.304347826086957,0.152173913043478,0.0434782608695652,0.0217391304347826,0.0652173913043478,0.673913043478261,0.108695652173913,0,0.0869565217391304,0.195652173913043,0.260869565217391,0.130434782608696,0.217391304347826,0.173913043478261,0.391304347826087,0.956521739130435,0.0434782608695652,0.0652173913043478,0.934782608695652,0.195652173913043,0.0434782608695652,0.217391304347826,0.304347826086957,0.239130434782609,0.260869565217391,0.41304347826087,0.152173913043478,0.0869565217391304,0,0.0217391304347826,0.108695652173913,0.217391304347826,0.130434782608696,0.0652173913043478,0.130434782608696,0.5,0.152173913043478,0.0434782608695652
"318_0","SRI2","SRI2_2009_9_14",318,0,43,0.0697674418604651,0.116279069767442,0.325581395348837,0.418604651162791,0.0697674418604651,0.0232558139534884,0.0465116279069767,0.0465116279069767,0.186046511627907,0.348837209302326,0.0232558139534884,0.116279069767442,0,0.488372093023256,0.232558139534884,0.0465116279069767,0.0232558139534884,0.0232558139534884,0.0697674418604651,0.0232558139534884,0.186046511627907,0.116279069767442,0.232558139534884,0.209302325581395,0.232558139534884,0.0232558139534884,0,0.0232558139534884,0.744186046511628,0.0697674418604651,0,0.0232558139534884,0.27906976744186,0.302325581395349,0.13953488372093,0.232558139534884,0.232558139534884,0.348837209302326,1,0,0.0697674418604651,0.930232558139535,0.116279069767442,0.0697674418604651,0.162790697674419,0.441860465116279,0.209302325581395,0.0930232558139535,0.465116279069767,0.302325581395349,0.0697674418604651,0,0.0232558139534884,0.0697674418604651,0.209302325581395,0.162790697674419,0.0930232558139535,0.116279069767442,0.581395348837209,0.116279069767442,0
"319_0","SR3","SR3_2009_9_15",319,0,24,0.25,0.25,0.166666666666667,0.166666666666667,0.125,0.0416666666666667,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.25,0.0416666666666667,0.125,0.166666666666667,0.25,0.166666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0833333333333333,0,0.125,0.0416666666666667,0.333333333333333,0.0416666666666667,0.125,0.0416666666666667,0,0.125,0.625,0.0416666666666667,0,0.0833333333333333,0.0833333333333333,0.375,0.375,0.208333333333333,0.5,0.333333333333333,0.958333333333333,0.0416666666666667,0,1,0.25,0.166666666666667,0.125,0.291666666666667,0.166666666666667,0.333333333333333,0.416666666666667,0.125,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.125,0.166666666666667,0,0.208333333333333,0.125,0.291666666666667,0.25,0
"319_1","SR3","SR3_2009_9_15_Rep",319,1,22,0.136363636363636,0.272727272727273,0.272727272727273,0.227272727272727,0.0454545454545455,0,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.363636363636364,0,0.136363636363636,0.0909090909090909,0.318181818181818,0.181818181818182,0,0,0,0.136363636363636,0,0.227272727272727,0.0454545454545455,0.227272727272727,0.136363636363636,0.181818181818182,0,0,0.0454545454545455,0.681818181818182,0.0454545454545455,0,0.0454545454545455,0.136363636363636,0.5,0.363636363636364,0.136363636363636,0.5,0.272727272727273,0.909090909090909,0.0909090909090909,0.0454545454545455,0.954545454545455,0.227272727272727,0.0909090909090909,0.181818181818182,0.409090909090909,0.0909090909090909,0.136363636363636,0.454545454545455,0.181818181818182,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.272727272727273,0.136363636363636,0.272727272727273,0.181818181818182,0.0454545454545455
"320_0","SR2","SR2_2009_9_16",320,0,45,0.111111111111111,0.177777777777778,0.222222222222222,0.333333333333333,0.155555555555556,0.0222222222222222,0.0444444444444444,0.0666666666666667,0.133333333333333,0.311111111111111,0.0222222222222222,0.177777777777778,0.0888888888888889,0.4,0.177777777777778,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0666666666666667,0,0.177777777777778,0.0666666666666667,0.244444444444444,0.2,0.155555555555556,0,0,0.0222222222222222,0.711111111111111,0.0666666666666667,0,0.0444444444444444,0.133333333333333,0.333333333333333,0.222222222222222,0.155555555555556,0.288888888888889,0.311111111111111,0.955555555555556,0.0444444444444444,0,1,0.266666666666667,0.0444444444444444,0.222222222222222,0.266666666666667,0.2,0.266666666666667,0.444444444444444,0.177777777777778,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0888888888888889,0.177777777777778,0.155555555555556,0.0666666666666667,0.133333333333333,0.422222222222222,0.244444444444444,0.0222222222222222
"321_0","WB0325","WB0325_2009_9_17",321,0,37,0.0540540540540541,0.216216216216216,0.27027027027027,0.243243243243243,0.189189189189189,0,0.0540540540540541,0.027027027027027,0.108108108108108,0.324324324324324,0.027027027027027,0.135135135135135,0.027027027027027,0.324324324324324,0.135135135135135,0.135135135135135,0.027027027027027,0.0810810810810811,0.0540540540540541,0.027027027027027,0.135135135135135,0.0810810810810811,0.162162162162162,0.216216216216216,0.135135135135135,0.0540540540540541,0.027027027027027,0.0540540540540541,0.594594594594595,0.108108108108108,0.027027027027027,0.108108108108108,0.216216216216216,0.243243243243243,0.189189189189189,0.216216216216216,0.189189189189189,0.324324324324324,0.972972972972973,0.027027027027027,0.0540540540540541,0.945945945945946,0.135135135135135,0.0810810810810811,0.135135135135135,0.324324324324324,0.324324324324324,0.108108108108108,0.405405405405405,0.216216216216216,0.0540540540540541,0,0.027027027027027,0.0540540540540541,0.324324324324324,0.135135135135135,0.0810810810810811,0.108108108108108,0.540540540540541,0.108108108108108,0.027027027027027
"322_0","SR0059","SR0059_2009_9_21",322,0,36,0.0277777777777778,0.138888888888889,0.305555555555556,0.388888888888889,0.111111111111111,0,0.0555555555555556,0.0555555555555556,0.138888888888889,0.333333333333333,0.0277777777777778,0.194444444444444,0.0833333333333333,0.361111111111111,0.222222222222222,0.111111111111111,0.0277777777777778,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.194444444444444,0.0833333333333333,0.138888888888889,0.305555555555556,0.222222222222222,0.0277777777777778,0.0277777777777778,0.0555555555555556,0.694444444444444,0.0833333333333333,0,0.0555555555555556,0.25,0.25,0.166666666666667,0.25,0.166666666666667,0.5,0.944444444444444,0.0555555555555556,0,1,0.111111111111111,0.0833333333333333,0.166666666666667,0.444444444444444,0.194444444444444,0.138888888888889,0.527777777777778,0.166666666666667,0.0833333333333333,0,0.0277777777777778,0.0833333333333333,0.194444444444444,0.166666666666667,0.166666666666667,0.111111111111111,0.472222222222222,0.0555555555555556,0.0555555555555556
"323_0","SR0064","SR0064_2009_9_28",323,0,72,0.125,0.152777777777778,0.25,0.305555555555556,0.138888888888889,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.125,0.291666666666667,0.0277777777777778,0.166666666666667,0.152777777777778,0.375,0.180555555555556,0.0833333333333333,0.0138888888888889,0.0555555555555556,0.0555555555555556,0.0416666666666667,0.0833333333333333,0.0694444444444444,0.236111111111111,0.236111111111111,0.194444444444444,0.0416666666666667,0.0138888888888889,0.125,0.666666666666667,0.0555555555555556,0.0138888888888889,0.0972222222222222,0.222222222222222,0.291666666666667,0.111111111111111,0.208333333333333,0.152777777777778,0.291666666666667,0.944444444444444,0.0555555555555556,0.0138888888888889,0.986111111111111,0.180555555555556,0.0555555555555556,0.236111111111111,0.291666666666667,0.236111111111111,0.208333333333333,0.333333333333333,0.208333333333333,0.0694444444444444,0.0277777777777778,0.0138888888888889,0.0833333333333333,0.194444444444444,0.138888888888889,0.125,0.0694444444444444,0.486111111111111,0.138888888888889,0.0416666666666667
"324_0","SR0065","SR0065_2009_9_29",324,0,59,0.0847457627118644,0.186440677966102,0.271186440677966,0.220338983050847,0.169491525423729,0.0338983050847458,0.0847457627118644,0.0338983050847458,0.11864406779661,0.271186440677966,0.0338983050847458,0.135593220338983,0.0677966101694915,0.305084745762712,0.186440677966102,0.11864406779661,0.0169491525423729,0.0847457627118644,0.0508474576271186,0.0508474576271186,0.0677966101694915,0.0847457627118644,0.186440677966102,0.152542372881356,0.203389830508475,0.0508474576271186,0.0169491525423729,0.0847457627118644,0.627118644067797,0.0677966101694915,0,0.135593220338983,0.271186440677966,0.203389830508475,0.152542372881356,0.271186440677966,0.203389830508475,0.288135593220339,0.932203389830508,0.0677966101694915,0.0677966101694915,0.932203389830508,0.203389830508475,0.0508474576271186,0.135593220338983,0.372881355932203,0.23728813559322,0.169491525423729,0.406779661016949,0.169491525423729,0.0677966101694915,0,0.0169491525423729,0.0338983050847458,0.23728813559322,0.135593220338983,0.11864406779661,0.0508474576271186,0.508474576271186,0.169491525423729,0.0338983050847458
"325_0","SR0066","SR0066_2009_9_30",325,0,48,0.0833333333333333,0.166666666666667,0.375,0.1875,0.166666666666667,0.0208333333333333,0.0416666666666667,0.0416666666666667,0.166666666666667,0.354166666666667,0.0416666666666667,0.104166666666667,0.0416666666666667,0.458333333333333,0.104166666666667,0.0833333333333333,0.0416666666666667,0.0625,0.0208333333333333,0.0208333333333333,0.166666666666667,0.145833333333333,0.229166666666667,0.208333333333333,0.104166666666667,0.0416666666666667,0.0208333333333333,0.0416666666666667,0.604166666666667,0.0833333333333333,0.0416666666666667,0.0625,0.125,0.25,0.166666666666667,0.1875,0.1875,0.333333333333333,0.958333333333333,0.0416666666666667,0.0208333333333333,0.979166666666667,0.1875,0.0625,0.1875,0.333333333333333,0.229166666666667,0.1875,0.4375,0.125,0.104166666666667,0,0.0208333333333333,0.0208333333333333,0.25,0.104166666666667,0.229166666666667,0.0625,0.5,0.166666666666667,0.0208333333333333
"326_0","WB3","WB3_2009_10_15",326,0,32,0,0.21875,0.28125,0.34375,0.15625,0,0.03125,0,0.15625,0.3125,0.0625,0.15625,0.03125,0.4375,0.1875,0.09375,0.03125,0.09375,0.03125,0.03125,0.15625,0.0625,0.21875,0.28125,0.15625,0.03125,0,0.0625,0.78125,0.03125,0,0.09375,0.15625,0.375,0.15625,0.15625,0.25,0.375,1,0,0.0625,0.9375,0.125,0.0625,0.15625,0.4375,0.21875,0.21875,0.3125,0.21875,0.15625,0,0.03125,0.0625,0.21875,0.1875,0.09375,0.125,0.5,0.125,0
"327_0","WB0328","WB0328_2009_8_17",327,0,29,0.0344827586206897,0.206896551724138,0.137931034482759,0.413793103448276,0.206896551724138,0.0344827586206897,0,0.0689655172413793,0.137931034482759,0.344827586206897,0.0689655172413793,0.137931034482759,0.103448275862069,0.344827586206897,0.206896551724138,0.241379310344828,0.0344827586206897,0.206896551724138,0.103448275862069,0.0344827586206897,0.137931034482759,0.0344827586206897,0.206896551724138,0.241379310344828,0.137931034482759,0.206896551724138,0,0.0344827586206897,0.793103448275862,0.103448275862069,0,0.310344827586207,0.241379310344828,0.206896551724138,0.137931034482759,0.344827586206897,0.172413793103448,0.517241379310345,0.96551724137931,0.0344827586206897,0,1,0.0344827586206897,0.0689655172413793,0.310344827586207,0.379310344827586,0.206896551724138,0.379310344827586,0.344827586206897,0.172413793103448,0.0689655172413793,0,0.0344827586206897,0.103448275862069,0.137931034482759,0.137931034482759,0.103448275862069,0.103448275862069,0.482758620689655,0,0.0344827586206897
"328_0","WB0302","WB0302_2009_8_17",328,0,39,0.0256410256410256,0.179487179487179,0.230769230769231,0.384615384615385,0.102564102564103,0.0512820512820513,0,0.0256410256410256,0.0256410256410256,0.435897435897436,0.0512820512820513,0.153846153846154,0.0256410256410256,0.307692307692308,0.205128205128205,0.153846153846154,0.0256410256410256,0.128205128205128,0.102564102564103,0,0.179487179487179,0.0256410256410256,0.102564102564103,0.205128205128205,0.205128205128205,0.102564102564103,0,0.0256410256410256,0.641025641025641,0.102564102564103,0,0.153846153846154,0.179487179487179,0.256410256410256,0.102564102564103,0.230769230769231,0.205128205128205,0.41025641025641,0.948717948717949,0.0512820512820513,0.0256410256410256,0.974358974358974,0.179487179487179,0.0512820512820513,0.282051282051282,0.333333333333333,0.153846153846154,0.256410256410256,0.358974358974359,0.179487179487179,0.0769230769230769,0,0.0256410256410256,0.0769230769230769,0.102564102564103,0.179487179487179,0.0769230769230769,0.128205128205128,0.41025641025641,0.128205128205128,0.0512820512820513
"329_0","WB0303","WB0303_2009_8_18",329,0,30,0.0333333333333333,0.166666666666667,0.166666666666667,0.433333333333333,0.166666666666667,0.0333333333333333,0,0.0333333333333333,0.0333333333333333,0.466666666666667,0.0666666666666667,0.166666666666667,0,0.266666666666667,0.3,0.266666666666667,0.0333333333333333,0.166666666666667,0.166666666666667,0,0.133333333333333,0.0333333333333333,0.1,0.133333333333333,0.3,0.2,0,0.0333333333333333,0.766666666666667,0.1,0,0.266666666666667,0.233333333333333,0.166666666666667,0.133333333333333,0.333333333333333,0.2,0.5,0.966666666666667,0.0333333333333333,0,1,0.133333333333333,0.1,0.233333333333333,0.3,0.233333333333333,0.3,0.433333333333333,0.1,0.1,0,0.0333333333333333,0.1,0.166666666666667,0.166666666666667,0.0666666666666667,0.133333333333333,0.466666666666667,0.1,0.0333333333333333
"330_0","WB0307","WB0307_2009_8_18",330,0,40,0.025,0.125,0.275,0.4,0.175,0.025,0,0.025,0.1,0.45,0.075,0.15,0.025,0.375,0.225,0.175,0.025,0.125,0.1,0,0.2,0.025,0.1,0.25,0.175,0.15,0,0,0.775,0.1,0,0.175,0.175,0.325,0.1,0.3,0.2,0.475,0.95,0.05,0.025,0.975,0.175,0.075,0.225,0.325,0.2,0.225,0.425,0.225,0.075,0,0.025,0.075,0.15,0.175,0.1,0.1,0.5,0.15,0.025
"331_0","WB0309","WB0309_2009_8_18",331,0,35,0.0285714285714286,0.0857142857142857,0.228571428571429,0.457142857142857,0.228571428571429,0.0285714285714286,0,0.0285714285714286,0.0857142857142857,0.457142857142857,0.0571428571428571,0.142857142857143,0,0.4,0.2,0.2,0.0285714285714286,0.142857142857143,0.0857142857142857,0,0.2,0.0857142857142857,0.142857142857143,0.257142857142857,0.171428571428571,0.171428571428571,0,0.0571428571428571,0.8,0.0571428571428571,0,0.228571428571429,0.171428571428571,0.285714285714286,0.114285714285714,0.314285714285714,0.142857142857143,0.542857142857143,1,0,0,1,0.0857142857142857,0.0857142857142857,0.228571428571429,0.342857142857143,0.257142857142857,0.228571428571429,0.428571428571429,0.2,0.0857142857142857,0,0.0285714285714286,0.0857142857142857,0.171428571428571,0.142857142857143,0.114285714285714,0.114285714285714,0.542857142857143,0.0857142857142857,0
"332_0","WB0311","WB0311_2009_8_18",332,0,34,0,0.176470588235294,0.235294117647059,0.411764705882353,0.205882352941176,0,0.0294117647058824,0.0294117647058824,0.0588235294117647,0.470588235294118,0.0588235294117647,0.117647058823529,0.0294117647058824,0.352941176470588,0.264705882352941,0.147058823529412,0.0294117647058824,0.117647058823529,0.147058823529412,0,0.205882352941176,0.117647058823529,0.176470588235294,0.176470588235294,0.264705882352941,0.117647058823529,0,0.0294117647058824,0.735294117647059,0.0882352941176471,0,0.147058823529412,0.235294117647059,0.235294117647059,0.147058823529412,0.264705882352941,0.205882352941176,0.470588235294118,0.970588235294118,0.0294117647058824,0,1,0.0882352941176471,0.0882352941176471,0.264705882352941,0.294117647058824,0.264705882352941,0.205882352941176,0.470588235294118,0.147058823529412,0.117647058823529,0,0.0294117647058824,0.0882352941176471,0.235294117647059,0.205882352941176,0.117647058823529,0.117647058823529,0.588235294117647,0.0588235294117647,0.0294117647058824
"333_0","MRC11","MRC11_2009_9_1",333,0,25,0.12,0.28,0.16,0.32,0.04,0.04,0,0.12,0.08,0.28,0,0.12,0.12,0.36,0.08,0.12,0,0.08,0.04,0,0.16,0.08,0.24,0.16,0.08,0.12,0,0.04,0.72,0,0,0.16,0.12,0.28,0.28,0.12,0.36,0.24,0.96,0.04,0,1,0.08,0.08,0.28,0.4,0.16,0.28,0.36,0.2,0.04,0,0.12,0.12,0.12,0.08,0.2,0.16,0.4,0.08,0
"334_0","MRC22","MRC22_2009_9_3",334,0,17,0.117647058823529,0.470588235294118,0.235294117647059,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.117647058823529,0.0588235294117647,0.117647058823529,0.0588235294117647,0.176470588235294,0.235294117647059,0.294117647058824,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,0,0.117647058823529,0.117647058823529,0.411764705882353,0,0.0588235294117647,0,0,0.0588235294117647,0.647058823529412,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.352941176470588,0.411764705882353,0.117647058823529,0.470588235294118,0.176470588235294,0.941176470588235,0.0588235294117647,0,1,0.176470588235294,0.117647058823529,0.235294117647059,0.294117647058824,0.176470588235294,0.411764705882353,0.470588235294118,0.117647058823529,0,0,0.176470588235294,0.176470588235294,0.176470588235294,0.0588235294117647,0.117647058823529,0.235294117647059,0.352941176470588,0.176470588235294,0
"334_1","MRC22","MRC22_2009_9_3_Rep",334,1,26,0.0769230769230769,0.230769230769231,0.269230769230769,0.307692307692308,0.0769230769230769,0.0384615384615385,0,0.153846153846154,0.0769230769230769,0.269230769230769,0.0384615384615385,0.153846153846154,0.115384615384615,0.346153846153846,0.115384615384615,0.0384615384615385,0.0384615384615385,0.0384615384615385,0,0,0.153846153846154,0.115384615384615,0.307692307692308,0.115384615384615,0.115384615384615,0.0384615384615385,0,0.0384615384615385,0.692307692307692,0,0,0.0769230769230769,0.0769230769230769,0.384615384615385,0.307692307692308,0.115384615384615,0.384615384615385,0.269230769230769,0.961538461538462,0.0384615384615385,0,1,0.192307692307692,0.0769230769230769,0.192307692307692,0.461538461538462,0.0769230769230769,0.269230769230769,0.423076923076923,0.153846153846154,0.115384615384615,0,0.0769230769230769,0.0769230769230769,0.115384615384615,0.192307692307692,0.153846153846154,0.115384615384615,0.461538461538462,0.192307692307692,0
"335_0","MRW0168","MRW0168_2009_9_8",335,0,37,0.0540540540540541,0.216216216216216,0.324324324324324,0.297297297297297,0.108108108108108,0,0.0540540540540541,0.108108108108108,0.0810810810810811,0.432432432432432,0.027027027027027,0.108108108108108,0.108108108108108,0.459459459459459,0.162162162162162,0.0540540540540541,0.027027027027027,0.0810810810810811,0.0810810810810811,0,0.189189189189189,0.0810810810810811,0.243243243243243,0.216216216216216,0.162162162162162,0.0540540540540541,0,0.0540540540540541,0.648648648648649,0.108108108108108,0,0.0540540540540541,0.216216216216216,0.324324324324324,0.162162162162162,0.189189189189189,0.27027027027027,0.405405405405405,1,0,0.0540540540540541,0.945945945945946,0.0810810810810811,0.0540540540540541,0.189189189189189,0.432432432432432,0.243243243243243,0.0810810810810811,0.486486486486487,0.189189189189189,0.189189189189189,0,0.027027027027027,0.0810810810810811,0.216216216216216,0.135135135135135,0.27027027027027,0.135135135135135,0.459459459459459,0.0810810810810811,0
"336_0","MRW61","MRW61_2009_9_9",336,0,44,0.0227272727272727,0.227272727272727,0.25,0.340909090909091,0.113636363636364,0.0227272727272727,0,0.136363636363636,0.0454545454545455,0.340909090909091,0.0454545454545455,0.159090909090909,0.0681818181818182,0.272727272727273,0.204545454545455,0.113636363636364,0.0227272727272727,0.0909090909090909,0.0681818181818182,0.0227272727272727,0.113636363636364,0.0454545454545455,0.136363636363636,0.181818181818182,0.159090909090909,0.0909090909090909,0,0.0681818181818182,0.590909090909091,0.0909090909090909,0,0.0909090909090909,0.159090909090909,0.340909090909091,0.181818181818182,0.227272727272727,0.227272727272727,0.340909090909091,0.977272727272727,0.0227272727272727,0.0227272727272727,0.977272727272727,0.113636363636364,0.0454545454545455,0.204545454545455,0.454545454545455,0.181818181818182,0.25,0.386363636363636,0.25,0.0454545454545455,0,0.0454545454545455,0.0909090909090909,0.159090909090909,0.159090909090909,0.204545454545455,0.136363636363636,0.386363636363636,0.113636363636364,0
