"SAMPLEID","StationCode","SiteDate","PerSampID","RepNum","sampletotals","BC_1.pa","BC_2.pa","BC_3.pa","BC_4.pa","BC_5.pa","TROPHIC_1.pa","TROPHIC_2.pa","TROPHIC_3.pa","TROPHIC_4.pa","TROPHIC_5.pa","TROPHIC_6.pa","TROPHIC_7.pa","SAP_1.pa","SAP_2.pa","SAP_3.pa","SAP_4.pa","SAP_5.pa","PT_1.pa","PT_2.pa","PT_3.pa","PT_4.pa","PT_5.pa","O_1.pa","O_2.pa","O_3.pa","O_4.pa","O_5.pa","SALINITY_1.pa","SALINITY_2.pa","SALINITY_3.pa","SALINITY_4.pa","Bahls_1.pa","Bahls_2.pa","Bahls_3.pa","LOW_P.pa","HIGH_P.pa","LOW_N.pa","HIGH_N.pa","BENTHIC_HABIT.pa","SESTONIC_HABIT.pa","N_FIXER.pa","NON_N_FIXER.pa","NON_MOTILE.pa","WEAKLY_MOTILE.pa","SLIGHTLY_MOTILE.pa","MODERATELY_MOTILE.pa","HIGHLY_MOTILE.pa","VERY_SMALL.pa","SMALL.pa","MEDIUM.pa","BIG.pa","VERY_BIG.pa","ACHNANTHIDIUM.pa","ACHNANTHIDIAE.pa","BACILLARIACEAE.pa","NAVICULA.pa","STALKED.pa","ADNATE.pa","HIGHLY_MOTILE.1.pa","ARAPHID.pa","CENTRIC.pa"
"257_0","NGP2","NGP2_2008_10_8",257,0,1,0.0197693574958814,0.107084019769357,0.28006589785832,0.515650741350906,0.0774299835255354,0.319604612850082,0.00988467874794069,0.0988467874794069,0.0115321252059308,0.243822075782537,0,0.207578253706755,0.0642504118616145,0.42174629324547,0.0543657331136738,0.118616144975288,0,0.100494233937397,0.0477759472817133,0,0.28995057660626,0.0214168039538715,0.327841845140033,0.125205930807249,0.0790774299835255,0.100494233937397,0,0.00823723228995058,0.919275123558484,0.0378912685337726,0.00823723228995058,0.100494233937397,0.0560131795716639,0.629324546952224,0.192751235584843,0.0642504118616145,0.260296540362438,0.214168039538715,0.99670510708402,0.00329489291598023,0,1,0.0543657331136738,0.0115321252059308,0.751235584843493,0.158154859967051,0.0247116968698517,0.385502471169687,0.133443163097199,0.472817133443163,0.00823723228995058,0,0.181219110378913,0.225700164744646,0.0955518945634267,0.0411861614497529,0.0741350906095552,0.235584843492586,0.166392092257002,0.0510708401976936,0.00329489291598023
"258_0","NGP0213","NGP0213_2008_10_17",258,0,1,0.00823723228995058,0.591433278418452,0.240527182866557,0.118616144975288,0.0494233937397035,0.00164744645799012,0.085667215815486,0.00988467874794069,0.0889621087314662,0.14168039538715,0.0181219110378913,0.0362438220757825,0.00329489291598023,0.204283360790774,0.0510708401976936,0.0988467874794069,0.014827018121911,0.0230642504118616,0.0181219110378913,0.00658978583196046,0.0840197693574959,0.126853377265239,0.130148270181219,0.156507413509061,0.0543657331136738,0.0115321252059308,0,0.00988467874794069,0.347611202635914,0.028006589785832,0.00988467874794069,0.028006589785832,0.0741350906095552,0.169686985172982,0.14827018121911,0.0675453047775947,0.0593080724876442,0.110378912685338,1,0,0.00658978583196046,0.99341021416804,0.645799011532125,0.100494233937397,0.0626029654036244,0.0840197693574959,0.107084019769357,0.0939044481054366,0.693574958813839,0.0658978583196046,0.00988467874794069,0.00164744645799012,0.0247116968698517,0.0263591433278418,0.103789126853377,0.0543657331136738,0.0378912685337726,0.0461285008237232,0.192751235584843,0.645799011532125,0
"259_0","WB0292","WB0292_2008_10_23",259,0,1,0.00328947368421053,0.0592105263157895,0.246710526315789,0.572368421052632,0.118421052631579,0.222039473684211,0.00493421052631579,0.0986842105263158,0.133223684210526,0.256578947368421,0.00657894736842105,0.136513157894737,0.00822368421052632,0.4375,0.159539473684211,0.0164473684210526,0,0.0164473684210526,0.0180921052631579,0,0.324013157894737,0.0953947368421053,0.261513157894737,0.213815789473684,0.0444078947368421,0.00986842105263158,0,0.0444078947368421,0.697368421052632,0.121710526315789,0,0.0263157894736842,0.0526315789473684,0.679276315789474,0.231907894736842,0.136513157894737,0.235197368421053,0.351973684210526,1,0,0,1,0.0115131578947368,0.0986842105263158,0.40625,0.210526315789474,0.273026315789474,0.299342105263158,0.277960526315789,0.399671052631579,0.00657894736842105,0,0.101973684210526,0.101973684210526,0.273026315789474,0.143092105263158,0.0361842105263158,0.105263157894737,0.513157894736842,0.0115131578947368,0
"260_0","NGP0215","NGP0215_2008_10_28",260,0,1,0.0415282392026578,0.260797342192691,0.141196013289037,0.255813953488372,0.232558139534884,0,0.0199335548172757,0.0182724252491694,0.0813953488372093,0.496677740863787,0.0132890365448505,0.00166112956810631,0.0664451827242525,0.23421926910299,0.270764119601329,0.0448504983388704,0.0132890365448505,0.0498338870431894,0.0415282392026578,0.0232558139534884,0.166112956810631,0.00498338870431894,0.0398671096345515,0.101328903654485,0.262458471760797,0.0564784053156146,0.00830564784053156,0.0182724252491694,0.224252491694352,0.325581395348837,0.0481727574750831,0.0930232558139535,0.340531561461794,0.079734219269103,0.0514950166112957,0.40531561461794,0.0764119601328904,0.39202657807309,0.985049833887043,0.0149501661129568,0.0282392026578073,0.971760797342193,0.235880398671096,0,0.00830564784053156,0.365448504983389,0.390365448504983,0.136212624584718,0.413621262458472,0.129568106312292,0.116279069767442,0,0.00166112956810631,0.00166112956810631,0.368770764119601,0.272425249169435,0.00664451827242525,0.00166112956810631,0.755813953488372,0.227574750830565,0.00830564784053156
"260_1","NGP0215","NGP0215_2008_10_28_Rep",260,1,1,0.0066006600660066,0.171617161716172,0.231023102310231,0.183168316831683,0.283828382838284,0.0099009900990099,0.0099009900990099,0.0033003300330033,0.0594059405940594,0.542904290429043,0.0280528052805281,0.0099009900990099,0.0247524752475248,0.305280528052805,0.31023102310231,0.0214521452145215,0.0264026402640264,0.0429042904290429,0.0346534653465347,0.0198019801980198,0.259075907590759,0.0099009900990099,0.0313531353135314,0.070957095709571,0.3003300330033,0.0412541254125413,0.0033003300330033,0.0099009900990099,0.1996699669967,0.450495049504951,0.0165016501650165,0.138613861386139,0.351485148514851,0.0726072607260726,0.0214521452145215,0.526402640264026,0.0214521452145215,0.552805280528053,0.993399339933993,0.0066006600660066,0.00495049504950495,0.995049504950495,0.138613861386139,0.0033003300330033,0.0280528052805281,0.20957095709571,0.62046204620462,0.211221122112211,0.277227722772277,0.115511551155116,0.0313531353135314,0,0.0132013201320132,0.0132013201320132,0.603960396039604,0.176567656765677,0.00495049504950495,0.0148514851485149,0.82013201320132,0.132013201320132,0.0066006600660066
"261_0","WB0313","WB0313_2008_9_8",261,0,1,0.0281923714759536,0.220563847429519,0.296849087893864,0.296849087893864,0.127694859038143,0.0132669983416252,0.0232172470978441,0.0182421227197347,0.0497512437810945,0.631840796019901,0,0.0912106135986733,0.0232172470978441,0.557213930348259,0.172470978441128,0.0779436152570481,0,0.0348258706467662,0.0315091210613599,0.00497512437810945,0.316749585406302,0.0132669983416252,0.102819237147595,0.235489220563847,0.315091210613599,0.0348258706467662,0.0348258706467662,0.00497512437810945,0.661691542288557,0.129353233830846,0,0.0480928689883914,0.144278606965174,0.341625207296849,0.0762852404643449,0.388059701492537,0.233830845771144,0.504145936981758,0.960199004975124,0.0398009950248756,0.159203980099502,0.840796019900498,0.101160862354892,0.174129353233831,0.126036484245439,0.402985074626866,0.195688225538972,0.126036484245439,0.451077943615257,0.298507462686567,0.0580431177446103,0.00497512437810945,0.0480928689883914,0.0696517412935323,0.199004975124378,0.155887230514096,0.0912106135986733,0.238805970149254,0.54726368159204,0.0613598673300166,0.0398009950248756
"262_0","WB106","WB106_2008_9_9",262,0,1,0,0.194174757281553,0.754045307443366,0.0420711974110032,0.00647249190938511,0,0,0.0177993527508091,0.184466019417476,0.142394822006472,0.00647249190938511,0.629449838187702,0.181229773462783,0.789644012944984,0.00647249190938511,0.00161812297734628,0.00485436893203883,0.00647249190938511,0.00323624595469256,0,0.648867313915858,0.131067961165049,0.932038834951456,0.0275080906148867,0.00323624595469256,0.00323624595469256,0,0,0.980582524271845,0.00323624595469256,0,0.00647249190938511,0.0161812297734628,0.663430420711974,0.932038834951456,0.0226537216828479,0.932038834951456,0.058252427184466,1,0,0,1,0.00323624595469256,0.0210355987055016,0.754045307443366,0.210355987055016,0.0113268608414239,0.822006472491909,0.171521035598705,0.00323624595469256,0.00323624595469256,0,0.619741100323625,0.619741100323625,0.00809061488673139,0.0226537216828479,0.122977346278317,0.622977346278317,0.161812297734628,0.00323624595469256,0
"263_0","WB28","WB28_2008_10_6",263,0,1,0.226973684210526,0.325657894736842,0.228618421052632,0.154605263157895,0.0592105263157895,0,0.0115131578947368,0.00657894736842105,0.207236842105263,0.447368421052632,0.03125,0.215460526315789,0.0509868421052632,0.541118421052632,0.0888157894736842,0.0411184210526316,0.03125,0.0444078947368421,0.0509868421052632,0.00328947368421053,0.0970394736842105,0.0411184210526316,0.21875,0.315789473684211,0.149671052631579,0.0131578947368421,0.0131578947368421,0.00986842105263158,0.879934210526316,0.0740131578947368,0.00164473684210526,0.0444078947368421,0.197368421052632,0.299342105263158,0.21875,0.100328947368421,0.574013157894737,0.157894736842105,0.985197368421053,0.0148026315789474,0.337171052631579,0.662828947368421,0.324013157894737,0.0378289473684211,0.0822368421052631,0.46875,0.087171052631579,0.226973684210526,0.333881578947368,0.327302631578947,0.0921052631578947,0,0.0148026315789474,0.0328947368421053,0.087171052631579,0.0805921052631579,0.0197368421052632,0.09375,0.532894736842105,0.310855263157895,0.0131578947368421
"264_0","WB0206","WB0206_2008_10_20",264,0,1,0.0642504118616145,0.484349258649094,0.227347611202636,0.182866556836903,0.0378912685337726,0.00329489291598023,0.0214168039538715,0.0131795716639209,0.176276771004942,0.270181219110379,0.0164744645799012,0.115321252059308,0.116968698517298,0.372322899505766,0.0461285008237232,0.028006589785832,0.014827018121911,0.0411861614497529,0.0131795716639209,0.0230642504118616,0.166392092257002,0.0263591433278418,0.250411861614498,0.215815485996705,0.0477759472817133,0.0214168039538715,0,0.042833607907743,0.543657331136738,0.0741350906095552,0,0.0461285008237232,0.168039538714992,0.217462932454695,0.227347611202636,0.0823723228995058,0.2833607907743,0.207578253706755,1,0,0.108731466227348,0.891268533772652,0.334431630971993,0.0131795716639209,0.159802306425041,0.403624382207578,0.0889621087314662,0.186161449752883,0.553542009884679,0.192751235584843,0.0345963756177924,0,0.0411861614497529,0.0444810543657331,0.0906095551894563,0.0906095551894563,0.0807248764415156,0.128500823723229,0.326194398682043,0.334431630971993,0
"265_0","WB0312","WB0312_2008_8_12",265,0,1,0.0264900662251656,0.182119205298013,0.188741721854305,0.437086092715232,0.155629139072848,0.00993377483443709,0.0298013245033113,0.0165562913907285,0.0629139072847682,0.556291390728477,0.0496688741721854,0.0562913907284768,0.0397350993377483,0.30794701986755,0.334437086092715,0.0794701986754967,0.0496688741721854,0.0960264900662252,0.185430463576159,0,0.178807947019868,0.0231788079470199,0.0894039735099338,0.0960264900662252,0.341059602649007,0.139072847682119,0.0165562913907285,0.0165562913907285,0.592715231788079,0.178807947019868,0.0264900662251656,0.105960264900662,0.384105960264901,0.142384105960265,0.0298013245033113,0.410596026490066,0.112582781456954,0.45364238410596,0.956953642384106,0.043046357615894,0.0364238410596026,0.963576158940397,0.152317880794702,0.0993377483443709,0.102649006622517,0.327814569536424,0.317880794701987,0.125827814569536,0.52317880794702,0.245033112582781,0.0695364238410596,0.0033112582781457,0.0231788079470199,0.0397350993377483,0.208609271523179,0.274834437086093,0.0662251655629139,0.145695364238411,0.602649006622517,0.115894039735099,0.0364238410596027
"266_0","MRW0165","MRW0165_2008_8_19",266,0,1,0.0247116968698517,0.276771004942339,0.349258649093904,0.332784184514003,0.0345963756177924,0.14003294892916,0,0.112026359143328,0.0675453047775947,0.164744645799012,0.00329489291598023,0.28006589785832,0.0181219110378913,0.484349258649094,0.115321252059308,0.00823723228995058,0.00329489291598023,0.0115321252059308,0.00658978583196046,0,0.220757825370675,0.191103789126853,0.443163097199341,0.0889621087314662,0.0378912685337726,0.00823723228995058,0,0.0214168039538715,0.752883031301483,0.00164744645799012,0,0.014827018121911,0.116968698517298,0.528830313014827,0.331136738056013,0.0263591433278418,0.418451400329489,0.14827018121911,0.99835255354201,0.00164744645799012,0.00658978583196046,0.99341021416804,0.163097199341021,0.112026359143328,0.369028006589786,0.28006589785832,0.0757825370675453,0.166392092257002,0.476112026359143,0.299835255354201,0.0362438220757825,0,0.14003294892916,0.14168039538715,0.0790774299835255,0.126853377265239,0.0906095551894563,0.159802306425041,0.401976935749588,0.161449752883031,0.00164744645799012
"267_0","MRW0166","MRW0166_2008_9_15",267,0,1,0.0181219110378913,0.0955518945634267,0.29159802306425,0.509060955518946,0.0724876441515651,0.00658978583196046,0.0247116968698517,0.0461285008237232,0.197693574958814,0.339373970345964,0.0131795716639209,0.224052718286656,0.0922570016474465,0.621087314662274,0.110378912685338,0.0724876441515651,0.0131795716639209,0.0642504118616145,0.0444810543657331,0.00164744645799012,0.415156507413509,0.0345963756177924,0.299835255354201,0.350906095551895,0.154859967051071,0.0642504118616145,0,0.00823723228995058,0.85502471169687,0.0164744645799012,0,0.0691927512355848,0.14003294892916,0.479406919275124,0.151565074135091,0.131795716639209,0.235584843492586,0.416803953871499,1,0,0,1,0.14168039538715,0.0395387149917628,0.238879736408567,0.309719934102142,0.270181219110379,0.263591433278418,0.42504118616145,0.126853377265239,0.14003294892916,0,0.112026359143328,0.14332784184514,0.240527182866557,0.207578253706755,0.14827018121911,0.176276771004942,0.489291598023064,0.14168039538715,0
"268_0","MRW0167","MRW0167_2008_9_30",268,0,1,0.283112582781457,0.0347682119205298,0.27317880794702,0.162251655629139,0.243377483443709,0.0397350993377483,0.0149006622516556,0.326158940397351,0.0231788079470199,0.18046357615894,0.0115894039735099,0.188741721854305,0.299668874172185,0.362582781456954,0.0596026490066225,0.225165562913907,0.0033112582781457,0.210264900662252,0.0115894039735099,0,0.259933774834437,0.0480132450331126,0.471854304635762,0.0728476821192053,0.117549668874172,0.201986754966887,0,0.0033112582781457,0.933774834437086,0.0513245033112583,0,0.213576158940397,0.0728476821192053,0.276490066225166,0.160596026490066,0.144039735099338,0.173841059602649,0.264900662251656,1,0,0,1,0.0033112582781457,0.115894039735099,0.397350993377483,0.390728476821192,0.0927152317880795,0.357615894039735,0.253311258278146,0.0562913907284768,0.317880794701987,0,0.110927152317881,0.139072847682119,0.0894039735099338,0.0927152317880795,0.0132450331125828,0.211920529801325,0.233443708609272,0.0033112582781457,0
"269_0","MRW19","MRW19_2008_9_16",269,0,1,0.0983606557377049,0.326229508196721,0.491803278688525,0.059016393442623,0.0147540983606557,0.00983606557377049,0.0426229508196721,0.0311475409836066,0.0426229508196721,0.136065573770492,0.00327868852459016,0.504918032786885,0.0491803278688525,0.516393442622951,0.170491803278689,0.00819672131147541,0.00327868852459016,0.0114754098360656,0.059016393442623,0.00327868852459016,0.440983606557377,0.0180327868852459,0.549180327868853,0.0491803278688525,0.131147540983607,0.00819672131147541,0,0.0540983606557377,0.857377049180328,0.019672131147541,0.00327868852459016,0.0147540983606557,0.0918032786885246,0.614754098360656,0.573770491803279,0.0786885245901639,0.718032786885246,0.0967213114754098,0.895081967213115,0.0786885245901639,0,0.998360655737705,0.20655737704918,0.0655737704918033,0.413114754098361,0.268852459016393,0.0459016393442623,0.527868852459016,0.20327868852459,0.2,0.00655737704918033,0.00491803278688525,0.383606557377049,0.4,0.0459016393442623,0.0327868852459016,0.0229508196721311,0.440983606557377,0.116393442622951,0.188524590163934,0.0180327868852459
"270_0","MRW17","MRW17_2008_9_22",270,0,1,0.202302631578947,0.128289473684211,0.654605263157895,0.00493421052631579,0.00986842105263158,0.00328947368421053,0.00657894736842105,0.0542763157894737,0.0131578947368421,0.154605263157895,0.00164473684210526,0.605263157894737,0.0476973684210526,0.654605263157895,0.120065789473684,0.00657894736842105,0.00164473684210526,0.00657894736842105,0.100328947368421,0,0.620065789473684,0.0279605263157895,0.682565789473684,0,0.148026315789474,0.00328947368421053,0,0.0180921052631579,0.848684210526316,0.00328947368421053,0.00328947368421053,0.00822368421052632,0.106907894736842,0.662828947368421,0.761513157894737,0.0526315789473684,0.764802631578947,0.0526315789473684,0.96875,0.03125,0,1,0.15625,0.0674342105263158,0.695723684210526,0.0740131578947368,0.00657894736842105,0.717105263157895,0.175986842105263,0.0575657894736842,0.0328947368421053,0.00822368421052632,0.692434210526316,0.700657894736842,0.00657894736842105,0.00822368421052632,0.0148026315789474,0.745065789473684,0.0411184210526316,0.152960526315789,0.00328947368421053
"271_0","MRW9","MRW9_2008_8_18",271,0,1,0.0459016393442623,0.547540983606557,0.204918032786885,0.137704918032787,0.0672131147540984,0.00655737704918033,0.00983606557377049,0.0180327868852459,0.060655737704918,0.257377049180328,0.00983606557377049,0.132786885245902,0.0327868852459016,0.270491803278689,0.126229508196721,0.0229508196721312,0,0.019672131147541,0.0295081967213115,0,0.216393442622951,0.0114754098360656,0.2,0.10327868852459,0.104918032786885,0.00983606557377049,0,0.0737704918032787,0.368852459016393,0.0885245901639344,0,0.0262295081967213,0.0770491803278689,0.283606557377049,0.178688524590164,0.168852459016393,0.188524590163934,0.255737704918033,0.977049180327869,0.0229508196721311,0.00327868852459016,0.99672131147541,0.524590163934426,0.0442622950819672,0.129508196721311,0.145901639344262,0.155737704918033,0.154098360655738,0.645901639344262,0.162295081967213,0.00327868852459016,0,0.0704918032786885,0.080327868852459,0.155737704918033,0.0409836065573771,0.0885245901639344,0.124590163934426,0.20655737704918,0.524590163934426,0
"272_0","MRW5","MRW5_2008_10_15",272,0,1,0.0197693574958814,0.196046128500824,0.494233937397035,0.199341021416804,0.0840197693574959,0.0164744645799012,0,0.042833607907743,0.0889621087314662,0.357495881383855,0.00988467874794069,0.205930807248764,0.0329489291598023,0.584843492586491,0.0658978583196046,0.0658978583196046,0.00988467874794069,0.0757825370675453,0.014827018121911,0.00329489291598023,0.296540362438221,0.245469522240527,0.497528830313015,0.123558484349259,0.042833607907743,0.0691927512355848,0,0.0543657331136738,0.71169686985173,0.0329489291598023,0,0.085667215815486,0.0691927512355848,0.373970345963756,0.451400329489292,0.0675453047775947,0.441515650741351,0.192751235584843,0.99835255354201,0.00164744645799012,0,1,0.153212520593081,0.0263591433278418,0.482701812191104,0.197693574958814,0.14003294892916,0.248764415156507,0.548599670510708,0.131795716639209,0.0395387149917628,0,0.159802306425041,0.166392092257002,0.13838550247117,0.0906095551894563,0.28665568369028,0.179571663920923,0.484349258649094,0.153212520593081,0
"273_0","WB0279","WB0279_2008_7_22",273,0,1,0.00991735537190083,0.434710743801653,0.274380165289256,0.178512396694215,0.102479338842975,0.00495867768595041,0.0214876033057851,0.00661157024793388,0.39504132231405,0.226446280991736,0.00495867768595041,0.267768595041322,0.408264462809917,0.284297520661157,0.138842975206612,0.105785123966942,0.00495867768595041,0.031404958677686,0.084297520661157,0.00165289256198347,0.127272727272727,0.0181818181818182,0.598347107438017,0.059504132231405,0.15702479338843,0.0776859504132231,0,0.00330578512396694,0.809917355371901,0.115702479338843,0.0247933884297521,0.031404958677686,0.120661157024793,0.51900826446281,0.444628099173554,0.190082644628099,0.538842975206612,0.289256198347107,1,0,0.00330578512396694,0.996694214876033,0.484297520661157,0.00330578512396694,0.224793388429752,0.0942148760330579,0.193388429752066,0.631404958677686,0.196694214876033,0.105785123966942,0.0247933884297521,0,0.0760330578512397,0.168595041322314,0.122314049586777,0.0694214876033058,0.0462809917355372,0.170247933884298,0.274380165289256,0.484297520661157,0
"274_0","MRW22","MRW22_2008_10_1",274,0,1,0.0328947368421053,0.411184210526316,0.286184210526316,0.210526315789474,0.0542763157894737,0.0230263157894737,0,0.00986842105263158,0.113486842105263,0.287828947368421,0.00986842105263158,0.40625,0.0131578947368421,0.222039473684211,0.386513157894737,0.0230263157894737,0.00822368421052632,0.03125,0.00328947368421053,0.00493421052631579,0.144736842105263,0.0296052631578947,0.598684210526316,0.115131578947368,0.0279605263157895,0.0213815789473684,0,0.230263157894737,0.626644736842105,0.0328947368421053,0,0.0476973684210526,0.0148026315789474,0.728618421052632,0.289473684210526,0.0707236842105263,0.417763157894737,0.180921052631579,0.985197368421053,0.0148026315789474,0,1,0.108552631578947,0.0115131578947368,0.0805921052631579,0.657894736842105,0.141447368421053,0.128289473684211,0.266447368421053,0.587171052631579,0.00986842105263158,0,0.0559210526315789,0.0592105263157895,0.141447368421053,0.0723684210526316,0.243421052631579,0.0608552631578947,0.248355263157895,0.108552631578947,0
"274_1","MRW22","MRW22_2008_10_1_Rep",274,1,1,0.0115131578947368,0.282894736842105,0.521381578947368,0.121710526315789,0.0608552631578947,0.0213815789473684,0,0.0657894736842105,0.0180921052631579,0.432565789473684,0.0131578947368421,0.34375,0.00657894736842105,0.263157894736842,0.269736842105263,0.0592105263157895,0.00328947368421053,0.0394736842105263,0.0197368421052632,0.00328947368421053,0.149671052631579,0.069078947368421,0.680921052631579,0.0575657894736842,0.0575657894736842,0.0263157894736842,0,0.320723684210526,0.544407894736842,0.0476973684210526,0,0.0526315789473684,0.0328947368421053,0.705592105263158,0.473684210526316,0.101973684210526,0.40625,0.148026315789474,0.996710526315789,0.00328947368421053,0,1,0.0723684210526316,0.0707236842105263,0.177631578947368,0.613486842105263,0.0657894736842105,0.184210526315789,0.268092105263158,0.536184210526316,0,0,0.113486842105263,0.139802631578947,0.0657894736842105,0.0378289473684211,0.358552631578947,0.148026315789474,0.184210526315789,0.0723684210526316,0
"275_0","MRWI39","MRWI39_2008_10_14",275,0,1,0.00328947368421053,0.0888157894736842,0.368421052631579,0.458881578947368,0.0657894736842105,0.0180921052631579,0.0115131578947368,0.00164473684210526,0.226973684210526,0.389802631578947,0.0197368421052632,0.157894736842105,0.00657894736842105,0.6875,0.108552631578947,0.0559210526315789,0.0180921052631579,0.0444078947368421,0.0444078947368421,0.00657894736842105,0.440789473684211,0.125,0.226973684210526,0.315789473684211,0.194078947368421,0.0279605263157895,0,0.03125,0.774671052631579,0.0559210526315789,0.00822368421052632,0.0608552631578947,0.245065789473684,0.381578947368421,0.189144736842105,0.220394736842105,0.192434210526316,0.541118421052632,1,0,0.0180921052631579,0.981907894736842,0.0444078947368421,0.0805921052631579,0.300986842105263,0.217105263157895,0.356907894736842,0.133223684210526,0.652960526315789,0.108552631578947,0.03125,0,0.0526315789473684,0.0822368421052631,0.384868421052632,0.169407894736842,0.164473684210526,0.15625,0.694078947368421,0.0444078947368421,0
"275_1","MRWI39","MRWI39_2008_10_14_Rep",275,1,1,0,0.0793388429752066,0.375206611570248,0.381818181818182,0.137190082644628,0.0214876033057851,0.0115702479338843,0.00495867768595041,0.264462809917355,0.307438016528926,0.0347107438016529,0.0826446280991736,0.00991735537190083,0.664462809917355,0.11404958677686,0.087603305785124,0.0264462809917355,0.0942148760330579,0.0231404958677686,0.00495867768595041,0.396694214876033,0.135537190082645,0.20495867768595,0.381818181818182,0.142148760330579,0.059504132231405,0,0.0297520661157025,0.778512396694215,0.0512396694214876,0.00661157024793388,0.11900826446281,0.236363636363636,0.345454545454545,0.15702479338843,0.226446280991736,0.15702479338843,0.499173553719008,1,0,0.0132231404958678,0.986776859504132,0.028099173553719,0.0727272727272727,0.305785123966942,0.155371900826446,0.43801652892562,0.190082644628099,0.581818181818182,0.0628099173553719,0.0396694214876033,0,0.0297520661157025,0.0429752066115702,0.484297520661157,0.115702479338843,0.133884297520661,0.102479338842975,0.733884297520661,0.028099173553719,0
"276_0","WB0280","WB0280_2008_7_23",276,0,1,0,0.0924092409240924,0.358085808580858,0.438943894389439,0.108910891089109,0.102310231023102,0.0247524752475248,0.0313531353135314,0.0643564356435644,0.29042904290429,0.0132013201320132,0.29042904290429,0.0346534653465347,0.557755775577558,0.14026402640264,0.117161716171617,0.0033003300330033,0.102310231023102,0.0726072607260726,0.0033003300330033,0.422442244224422,0.0495049504950495,0.321782178217822,0.151815181518152,0.174917491749175,0.117161716171617,0,0.0478547854785479,0.787128712871287,0.0264026402640264,0.0115511551155116,0.15016501650165,0.128712871287129,0.498349834983498,0.285478547854785,0.148514851485149,0.283828382838284,0.338283828382838,1,0,0,1,0.0198019801980198,0.0874587458745875,0.537953795379538,0.211221122112211,0.143564356435644,0.391089108910891,0.33003300330033,0.174917491749175,0.0891089108910891,0,0.234323432343234,0.293729372937294,0.110561056105611,0.211221122112211,0.0561056105610561,0.351485148514851,0.37953795379538,0.0198019801980198,0
"277_0","WHP13","WHP13_2008_10_7",277,0,1,0.00328407224958949,0.0919540229885057,0.239737274220033,0.568144499178982,0.0853858784893268,0.0114942528735632,0.00328407224958949,0.00656814449917898,0.0870279146141215,0.497536945812808,0.0591133004926108,0.213464696223317,0.0246305418719212,0.559934318555008,0.195402298850575,0.0738916256157635,0.0311986863711002,0.0788177339901478,0.0804597701149425,0.00821018062397373,0.440065681444992,0.0229885057471264,0.252873563218391,0.313628899835796,0.151067323481117,0.0804597701149425,0.0180623973727422,0.0180623973727422,0.781609195402299,0.100164203612479,0,0.0853858784893268,0.149425287356322,0.502463054187192,0.144499178981938,0.323481116584565,0.167487684729064,0.551724137931034,0.935960591133005,0.0640394088669951,0,1,0.146141215106732,0.00985221674876847,0.410509031198686,0.295566502463054,0.137931034482759,0.311986863711002,0.362889983579639,0.247947454844007,0.0689655172413793,0,0.126436781609195,0.144499178981938,0.101806239737274,0.197044334975369,0.233169129720854,0.167487684729064,0.330049261083744,0.0821018062397373,0.0640394088669951
"278_0","WHP0051","WHP0051_2008_10_8",278,0,1,0.014827018121911,0.0247116968698517,0.324546952224053,0.443163097199341,0.182866556836903,0,0,0.00988467874794069,0.243822075782537,0.499176276771005,0.0444810543657331,0.0939044481054366,0.00329489291598023,0.482701812191104,0.319604612850082,0.0790774299835255,0.0444810543657331,0.108731466227348,0.232289950576606,0.00658978583196046,0.436573311367381,0.0214168039538715,0.100494233937397,0.388797364085667,0.0873146622734761,0.255354200988468,0.0115321252059308,0.0197693574958814,0.670510708401977,0.261943986820428,0.014827018121911,0.110378912685338,0.266886326194399,0.462932454695222,0.0922570016474465,0.454695222405272,0.0906095551894563,0.538714991762768,0.973640856672158,0.0263591433278418,0,1,0.265238879736409,0.014827018121911,0.253706754530478,0.130148270181219,0.336079077429984,0.171334431630972,0.355848434925865,0.416803953871499,0.0477759472817133,0.00329489291598023,0.0510708401976936,0.057660626029654,0.126853377265239,0.252059308072488,0.13673805601318,0.0741350906095552,0.43163097199341,0.242174629324547,0.0230642504118616
"279_0","WHP12","WHP12_2008_10_8",279,0,1,0.0148026315789474,0.0230263157894737,0.0986842105263158,0.582236842105263,0.269736842105263,0.00328947368421053,0,0.00164473684210526,0.159539473684211,0.559210526315789,0.0230263157894737,0.0888157894736842,0,0.363486842105263,0.383223684210526,0.134868421052632,0.0230263157894737,0.125,0.297697368421053,0,0.286184210526316,0.0345394736842105,0.0444078947368421,0.284539473684211,0.129934210526316,0.319078947368421,0.0180921052631579,0.0263157894736842,0.59375,0.305921052631579,0.00328947368421053,0.128289473684211,0.291118421052632,0.292763157894737,0.0526315789473684,0.493421052631579,0.0592105263157895,0.759868421052632,0.973684210526316,0.0263157894736842,0,1,0.0526315789473684,0.00328947368421053,0.220394736842105,0.194078947368421,0.529605263157895,0.203947368421053,0.590460526315789,0.115131578947368,0.0871710526315789,0.00164473684210526,0.0328947368421053,0.0476973684210526,0.309210526315789,0.333881578947368,0.0921052631578947,0.0493421052631579,0.685855263157895,0.0279605263157895,0.0246710526315789
